account,account_type,available_at,created_on,entity,fact_state,month,period_role,record_origin,scenario,signed_usd,view_type,year
1700,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,200968.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1800,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,137500.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2000,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1062425.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-550000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2250,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-361111.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2400,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-20250000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2600,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-669953.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-268726.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3617621.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-18470984.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-216282.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5048680.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8428767.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,164395.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1197582.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,961820.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,587528.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5501,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,144444.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6904.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,23710000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-400000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,400000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1000077.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2209965.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,55328.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1180,intercompany,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-11186949.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,653767.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,216300.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,35098800.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2756627.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1500,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1500000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1590,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-495071.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1800,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,450000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2000,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-708284.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1200000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-600000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2600,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1004930.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,526394.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-10879366.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-109854.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,4129232.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5206319.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,56236.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1463712.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,83636.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1315.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-42279.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,42279.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,319982436.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1356134.5714,CONSOLIDATION_ELIMINATION_BOOK,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1356134.5714,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-118025772.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,666666.6664,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-666666.6664,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-666666.6664,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,666666.6664,CONSOLIDATION_ELIMINATION_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1029998.5714,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1029998.5714,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,61120892.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-266666.6664,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,266666.6664,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2232916.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5725773.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8828994.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1210,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1124305.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,500000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,66996664.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-6155514.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-42279.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-18022861.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2500000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-33658.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2869375.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-27992666.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,22712480.4286,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1356134.5714,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,168197.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2523613.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,88425.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5600,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,740993.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,18929314.4449,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-130159887.2574,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,37702666.6668,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-140261.9043,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-34901.1840,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-338299.8000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1745059.2000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_COGS,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,278810.0007,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1180401.1840,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,140261.9043,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-22073000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1012376.6000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_HOST_AP,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39904.1280,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_HOST_SHARE,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,139664.4480,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_INVENTORY_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39830.0001,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,49327499.9250,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1600000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
