account,account_type,available_at,created_on,fact_state,month,period_role,record_origin,scenario,signed_usd,unit,view_type,year
1150,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-41647.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,41647.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,319982436.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1185105.7500,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1185105.7500,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-118025772.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,583333.3331,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-583333.3331,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-583333.3331,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,7,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,583333.3331,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,28457688.3427,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,10123078.3667,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-97200.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1145500.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-18604000.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,777600.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,15490833.2906,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-37293500.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3039000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,248512.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-46000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-35000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,46000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2357500.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,420000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,296500.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-248512.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,118997.0096,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,18532.5000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-11040.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-33900.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,552000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,11040.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1555000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,86000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,4199999.9904,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,103882.5000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3242000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-248512.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2377800.1248,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,64528.4000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-94261.9043,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2021.1840,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-31059.8000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,101059.2000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_COGS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,278810.0007,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2021.1840,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,94261.9043,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,27858.6000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_HOST_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39904.1280,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_HOST_SHARE,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,139664.4480,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_INVENTORY_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39830.0001,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1250000.0040,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1180000.0000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,134125.0000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-702583.2000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,229979.5000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-294507.9000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2616455.3248,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,37065.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-21840.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-28140.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1092000.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,21840.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1914000.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,120918.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3349166.6752,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-5236400.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,459959.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2000,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-497024.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2232916.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5725773.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8828994.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1210,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1124305.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,500000.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,66996664.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-6155514.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-42279.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-18022861.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2500000.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-33658.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-122241784.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2869375.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-27992666.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1029998.5714,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,23742479.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1356134.5714,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,168197.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2523613.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,88425.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5600,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,740993.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
