account,account_type,available_at,cash_flow,created_on,credit_usd,debit_usd,description,effective_period_end,entity,fact_state,journal_id,line_no,month,period_role,record_origin,scenario,segment,signed_usd,source_id,source_type,unit,year
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2400.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002074,5297,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-2400.0000,base-08-COST-HOSTING-FF-033,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,160000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002075,5298,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,160000.0000,base-08-SUBSCRIPTION_SERVICE-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,160000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002075,5299,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-160000.0000,base-08-SUBSCRIPTION_SERVICE-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3000.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002076,5300,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3000.0000,base-08-COST-HOSTING-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002076,5301,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3000.0000,base-08-COST-HOSTING-FF-034,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,100000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002077,5302,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,100000.0000,base-08-SUBSCRIPTION_SERVICE-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,100000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002077,5303,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-100000.0000,base-08-SUBSCRIPTION_SERVICE-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3600.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002078,5304,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3600.0000,base-08-COST-HOSTING-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3600.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002078,5305,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3600.0000,base-08-COST-HOSTING-FF-035,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,115000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002079,5306,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,115000.0000,base-08-SUBSCRIPTION_SERVICE-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,115000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002079,5307,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-115000.0000,base-08-SUBSCRIPTION_SERVICE-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002080,5308,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1800.0000,base-08-COST-HOSTING-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002080,5309,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1800.0000,base-08-COST-HOSTING-FF-036,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,20000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002081,5310,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,20000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002081,5311,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1400.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002082,5312,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1400.0000,base-08-COST-HOSTING-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1400.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002082,5313,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1400.0000,base-08-COST-HOSTING-ATL-LIC-001,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,25000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002083,5314,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-002,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,25000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002083,5315,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-002,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1600.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002084,5316,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1600.0000,base-08-COST-HOSTING-ATL-LIC-002,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1600.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002084,5317,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1600.0000,base-08-COST-HOSTING-ATL-LIC-002,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,15000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002085,5318,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,15000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-003,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,15000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002085,5319,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-15000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-003,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002086,5320,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1800.0000,base-08-COST-HOSTING-ATL-LIC-003,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002086,5321,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1800.0000,base-08-COST-HOSTING-ATL-LIC-003,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,20000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002087,5322,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-004,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,20000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002087,5323,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-004,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1200.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002088,5324,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1200.0000,base-08-COST-HOSTING-ATL-LIC-004,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1200.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002088,5325,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1200.0000,base-08-COST-HOSTING-ATL-LIC-004,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,25000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002089,5326,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-005,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,25000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002089,5327,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-005,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1400.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002090,5328,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1400.0000,base-08-COST-HOSTING-ATL-LIC-005,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1400.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002090,5329,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1400.0000,base-08-COST-HOSTING-ATL-LIC-005,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,15000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002091,5330,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,15000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-006,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,15000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002091,5331,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-15000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-006,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1600.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002092,5332,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1600.0000,base-08-COST-HOSTING-ATL-LIC-006,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1600.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002092,5333,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1600.0000,base-08-COST-HOSTING-ATL-LIC-006,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,20000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002093,5334,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-007,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,20000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002093,5335,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-007,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002094,5336,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1800.0000,base-08-COST-HOSTING-ATL-LIC-007,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002094,5337,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1800.0000,base-08-COST-HOSTING-ATL-LIC-007,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,300000.0000,Annual subscription billing,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002095,5338,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,300000.0000,base-08-INVOICE-INV-base-ATL-LIC-008-TERM-0,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,300000.0000,0.0000,Annual subscription billing,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002095,5339,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-300000.0000,base-08-INVOICE-INV-base-ATL-LIC-008-TERM-0,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,25000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002096,5340,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-008,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,25000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002096,5341,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-008,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1200.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002097,5342,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1200.0000,base-08-COST-HOSTING-ATL-LIC-008,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1200.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002097,5343,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1200.0000,base-08-COST-HOSTING-ATL-LIC-008,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,20000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002098,5344,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-013,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,20000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002098,5345,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-20000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-013,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1400.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002099,5346,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1400.0000,base-08-COST-HOSTING-ATL-LIC-013,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1400.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002099,5347,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1400.0000,base-08-COST-HOSTING-ATL-LIC-013,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,25000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002100,5348,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-014,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,25000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002100,5349,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-25000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-014,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1600.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002101,5350,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1600.0000,base-08-COST-HOSTING-ATL-LIC-014,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1600.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002101,5351,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1600.0000,base-08-COST-HOSTING-ATL-LIC-014,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,15000.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002102,5352,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,15000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-015,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,15000.0000,0.0000,Monthly service under effective contract version,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002102,5353,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-15000.0000,base-08-SUBSCRIPTION_SERVICE-ATL-LIC-015,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002103,5354,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,1800.0000,base-08-COST-HOSTING-ATL-LIC-015,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002103,5355,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-1800.0000,base-08-COST-HOSTING-ATL-LIC-015,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,4200.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002104,5356,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,4200.0000,base-08-COST-TRAVEL-ADV-2027-05-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,4200.0000,0.0000,Source-driven vendor cost,2027-08-31,SHI,CONDITIONAL_FORECAST,ENT-base-0002104,5357,8,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-4200.0000,base-08-COST-TRAVEL-ADV-2027-05-workflow-acceptance,BUSINESS_DRIVEN_FORECAST,advisory,2027
