object_id,canonical_name,object_type,entity_id,place,granularity,census_status,canon_status,fictionality,source_id,source_path,source_commit,source_locator,exact_source_wording,relevant_date,date_precision,conflict_id,next_action,notes,decision_id
SH-IND-YARD-FAC-EAST-MATERIALS-materials2,materials2,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/28,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 10, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-EAST-MATERIALS"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-EAST-MATERIALS-materials2"", ""in_service_date"": ""1972-05-08"", ""length_miles"": 0.18, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""materials2"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-MINERAL-TEAM-mineral1,mineral1,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/29,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 9, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-MINERAL-TEAM"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-MINERAL-TEAM-mineral1"", ""in_service_date"": ""1986-09-19"", ""length_miles"": 0.16, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""mineral1"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-MINERAL-TEAM-mineral2,mineral2,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/30,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 9, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-MINERAL-TEAM"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-MINERAL-TEAM-mineral2"", ""in_service_date"": ""1986-09-19"", ""length_miles"": 0.16, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""mineral2"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-BST-EAST,East Materials Branch,RAIL_BRANCH,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/geography/branches,"{""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""fictionality"": ""SYNTHETIC_CASE_IN_REAL_GEOGRAPHY"", ""history"": ""Fictional external customer branch; independent of RedWash; derived inside40mile estate"", ""id"": ""BST-EAST"", ""junction_main_mile"": 15, ""max_freight_mph"": 25, ""name"": ""East Materials Branch"", ""open_date"": ""1972-05-08"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""parent_route"": ""BST-MAIN"", ""provenance"": ""New synthetic horizontal alignment; WGS84 ellipsoid distance calibrated to network total"", ""route_miles"": 3.999999999999637, ""terrain_profile_ref"": ""geography/derived_ground_profiles.json#BST-EAST"", ""terrain_status"": ""FEASIBLE_GRADE_ONLY_SCREEN"", ""track_class"": 2}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-BST-MINERAL,Mineral Transfer Branch,RAIL_BRANCH,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/geography/branches,"{""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""fictionality"": ""SYNTHETIC_CASE_IN_REAL_GEOGRAPHY"", ""history"": ""Fictional external customer branch; independent of RedWash; derived inside40mile estate"", ""id"": ""BST-MINERAL"", ""junction_main_mile"": 26, ""max_freight_mph"": 25, ""name"": ""Mineral Transfer Branch"", ""open_date"": ""1986-09-19"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""parent_route"": ""BST-MAIN"", ""provenance"": ""New synthetic horizontal alignment; WGS84 ellipsoid distance calibrated to network total"", ""route_miles"": 2.651523236389135, ""terrain_profile_ref"": ""geography/derived_ground_profiles.json#BST-MINERAL"", ""terrain_status"": ""FEASIBLE_GRADE_ONLY_SCREEN"", ""track_class"": 2}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1898,Bloodstone & Southern Railway organized under coal parent; Thomas R. Bell is early promoter,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/0,"{""classification"": ""derived exact date inside approved coal-origin spine"", ""date"": ""1898-04-06"", ""event"": ""Bloodstone & Southern Railway organized under coal parent; Thomas R. Bell is early promoter"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1898"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1898-04-06,DAY,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1907,Coal-train runaway remembered in employee oralhistory; detailed casualties and exactday withheld,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/1,"{""classification"": ""remembered spine, not prior source-secure casualties"", ""date"": ""1907"", ""event"": ""Coal-train runaway remembered in employee oralhistory; detailed casualties and exactday withheld"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1907"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1907,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1909,Coal-era labor organization; do not anachronistically label SMART-TD as1909union,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/2,"{""classification"": ""approved approximate era"", ""date"": ""1909"", ""event"": ""Coal-era labor organization; do not anachronistically label SMART-TD as1909union"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1909"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1909,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1916,Bloodstone No. 2 mine disaster retained as historical source-conflicted incident; no invented casualty tally promoted to oldcanon,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/3,"{""classification"": ""remembered spine with explicit uncertainty"", ""date"": ""1916"", ""event"": ""Bloodstone No. 2 mine disaster retained as historical source-conflicted incident; no invented casualty tally promoted to oldcanon"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1916"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1916,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1953,Bloodstone Coal & Coke parent fails,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/4,"{""classification"": ""locked spine"", ""date"": ""1953"", ""event"": ""Bloodstone Coal & Coke parent fails"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1953"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1953,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1954,Walt Mercer rescue and railway reorganization/rename;14–16route-mile surviving estate,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/5,"{""classification"": ""derived exact date; locked1954yearzero"", ""date"": ""1954-07-01"", ""event"": ""Walt Mercer rescue and railway reorganization/rename;14–16route-mile surviving estate"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1954"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1954-07-01,DAY,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1968,Taylor mainline extension and relocated industrialhub complete; modeled highway-separated I80crossing part of historical alignment,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/6,"{""classification"": ""derived fictional engineering history"", ""date"": ""1968-10-14"", ""event"": ""Taylor mainline extension and relocated industrialhub complete; modeled highway-separated I80crossing part of historical alignment"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1968"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1968-10-14,DAY,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1972,East Materials branch and Taylor transload open,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/7,"{""classification"": ""derived"", ""date"": ""1972-05-08"", ""event"": ""East Materials branch and Taylor transload open"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1972"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1972-05-08,DAY,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1986,Mineral Transfer branch opens; Frontier Resource Transport expansion subsequently unwound after four years,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/8,"{""classification"": ""derived"", ""date"": ""1986-09-19"", ""event"": ""Mineral Transfer branch opens; Frontier Resource Transport expansion subsequently unwound after four years"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1986"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1986-09-19,DAY,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-HIST-1991,ARU formalization and wholly owned railroad under durable logistics parent,EVENT,SH-ENT-009,Wyoming; exact early event sites unlocated,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/history/9,"{""classification"": ""derived exactdate"", ""date"": ""1991-01-02"", ""event"": ""ARU formalization and wholly owned railroad under durable logistics parent"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""HIST-1991"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed""}",1991-01-02,DAY,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-SITE-0028,Reno primary colocation,COMPUTE_INFRASTRUCTURE,SH-ENT-001,"Tahoe-Reno, Nevada",REGIONAL_CONSTRAINT,REGISTERED,PROPOSED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-RUNTIME-20260911,enterprise/services/source/runtime_sites_2026-09-11.json,,RUNTIME-RENO-COLO,PROVIDER_SELECTED_PROCUREMENT_PENDING,2026-09-11,DAY,,Procurement/design acceptance and evidence gates,PROVIDER_SELECTED_PROCUREMENT_PENDING; provider facility reference is not Sable Harbor occupancy.,GEO-RUNTIME-20260911
SH-SITE-0029,Boise independent recovery colocation,COMPUTE_INFRASTRUCTURE,SH-ENT-001,"Boise, Idaho",REGIONAL_CONSTRAINT,REGISTERED,PROPOSED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-RUNTIME-20260911,enterprise/services/source/runtime_sites_2026-09-11.json,,RUNTIME-BOISE-DR,PROVIDER_SELECTED_PROCUREMENT_PENDING,2026-09-11,DAY,,Procurement/design acceptance and evidence gates,PROVIDER_SELECTED_PROCUREMENT_PENDING; provider facility reference is not Sable Harbor occupancy.,GEO-RUNTIME-20260911
