acceptance_principal,account,accumulated_usd,achievement,allowance_usd,amount_usd,annual_recurring_usd,approved_hours,assay_evidence_sha256,attribution,authority,authorized_materials_budget_usd,availability,available_at,baseline_sha256,baseline_source,bedford_batch_id,billing_basis,bypass,certified_savings_usd,committed_fee_usd,committed_recognition_usd,contained_kg,cost_center,cost_usd,custody,customer_id,decision,determination_state,direct_materials_usd,disposition,due_date,engagement_id,event_id,fact_state,fee_fraction,feed_quantity,feed_unit,from_unit,host,hours,hours_required,independent_atlas_fee,independent_reviewer,invoice_id,kind,maintenance_owner,matter_class,matter_principal,measured_cost_usd,measurement_state,month_index,monthly_revenue_usd,operating_authority,originator,payable_id,payable_kg,payout_factor,performance_source,period,practice,professional_plane_included,qualified,question,reason,receiver,recovered_kg,renewal_term,responsible_person,responsible_role,reviewer,sales_value_usd,scenario,seats,settlement_state,site,source_id,stream,target_fee_usd,target_variable_usd,term,transfer_manifest,unit,value_officer,variable_fee_usd
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-023,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-023,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-023,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-024,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-024,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-024,,,,,,foundry-field,,
,,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-025,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-025,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-025,,,,,,foundry-field,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-026,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-026,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-026,,,,,,foundry-field,,
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-027,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-027,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-027,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-028,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-028,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-028,,,,,,foundry-field,,
,,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-029,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-029,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-029,,,,,,foundry-field,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-030,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-030,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-030,,,,,,foundry-field,,
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-031,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-031,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-031,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-032,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-032,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-032,,,,,,foundry-field,,
,,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-033,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-033,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-033,,,,,,foundry-field,,
,,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-034,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-034,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-034,,,,,,foundry-field,,
,,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-035,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-035,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-035,,,,,,foundry-field,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-036,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-FF-036,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-FF-036,,,,,,foundry-field,,
,,,,,1400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-001,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-001,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-001,,,,,,atlas-meridian,,
,,,,,1600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-002,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-002,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-002,,,,,,atlas-meridian,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-003,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-003,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-003,,,,,,atlas-meridian,,
,,,,,1200.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-004,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-004,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-004,,,,,,atlas-meridian,,
,,,,,1400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-005,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-005,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-005,,,,,,atlas-meridian,,
,,,,,1600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-006,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-006,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-006,,,,,,atlas-meridian,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-007,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-007,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-007,,,,,,atlas-meridian,,
,,,,,1400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-013,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-013,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-013,,,,,,atlas-meridian,,
,,,,,1600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-014,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-014,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-014,,,,,,atlas-meridian,,
,,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-015,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-HOSTING-ATL-LIC-015,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-HOSTING-ATL-LIC-015,,,,,,atlas-meridian,,
,,,,,6720.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-04-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-04-workflow-acceptance,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-04-workflow-acceptance,,,,,,advisory,,
,,,,,3360.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-04-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-04-transfer-and-handover,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-04-transfer-and-handover,,,,,,advisory,,
,,,,,2940.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-07-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-07-transfer-and-handover,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-07-transfer-and-handover,,,,,,advisory,,
,,,,,3360.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-08-transfer-and-handover,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-08-transfer-and-handover,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-08-transfer-and-handover,,,,,,advisory,,
,,,,,4200.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-09-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-09-workflow-acceptance,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-09-workflow-acceptance,,,,,,advisory,,
,,,,,5040.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-10-workflow-acceptance,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-10-workflow-acceptance,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-10-workflow-acceptance,,,,,,advisory,,
,,,,,2940.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-11-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-11-scope-and-diagnosis,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-11-scope-and-diagnosis,,,,,,advisory,,
,,,,,3360.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-12-scope-and-diagnosis,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-TRAVEL-ADV-2027-12-scope-and-diagnosis,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-TRAVEL-ADV-2027-12-scope-and-diagnosis,,,,,,advisory,,
,,,,,8550.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-COMPUTE-ATL-2027-04-accepted-transfer,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-COMPUTE-ATL-2027-04-accepted-transfer,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-COMPUTE-ATL-2027-04-accepted-transfer,,,,,,atlas-meridian,,
,,,,,8550.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-COMPUTE-ATL-2027-06-evaluated-workflow,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-COMPUTE-ATL-2027-06-evaluated-workflow,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-COMPUTE-ATL-2027-06-evaluated-workflow,,,,,,atlas-meridian,,
,,,,,9000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-WIL-VIBRATION,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-WIL-VIBRATION,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-WIL-VIBRATION,,,,,,willow,,
,,,,,18000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-WIL-CHEMISTRY,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-WIL-CHEMISTRY,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-WIL-CHEMISTRY,,,,,,willow,,
,,,,,8000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-WIL-RF-RETEST-2027,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-WIL-RF-RETEST-2027,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-WIL-RF-RETEST-2027,,,,,,willow,,
,,,,,8580.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-PROCESS-STREAM17-base-07,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-PROCESS-STREAM17-base-07,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-PROCESS-STREAM17-base-07,,,,,,project-cradle,,
,,,,,18500.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-PROCESS-DEMOTTE-base-07,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-PROCESS-DEMOTTE-base-07,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-PROCESS-DEMOTTE-base-07,,,,,,project-cradle,,
,,,,,3979.8000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYMENT_REQUEST-AP-base-7-FREIGHT-STREAM17-base-06,CONDITIONAL_FORECAST,,,,,,,,,,,PAYMENT_REQUEST,,,,,,8,,,,AP-base-7-FREIGHT-STREAM17-base-06,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,AP-base-7-FREIGHT-STREAM17-base-06,,,,,,project-cradle,,
,,,,,19952.0640,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-HOST_SETTLEMENT_REQUEST-INV-base-base-06-DOWNSTREAM_ACCEPTANCE-STREAM17-base-05-8,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-base-06-DOWNSTREAM_ACCEPTANCE-STREAM17-base-05,HOST_SETTLEMENT_REQUEST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,CONDITIONAL_SUBJECT_TO_ENTERPRISE_FUNDING,,INV-base-base-06-DOWNSTREAM_ACCEPTANCE-STREAM17-base-05-8,,,,,,project-cradle,,
,,,,,1945416.6613,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYROLL_REQUEST-foundry-field,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,foundry-field,,,,,,foundry-field,,
,,,,,524999.9988,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYROLL_REQUEST-atlas-meridian,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,atlas-meridian,,,,,,atlas-meridian,,
,,,,,420833.3344,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYROLL_REQUEST-advisory,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,advisory,,,,,,advisory,,
,,,,,292500.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYROLL_REQUEST-willow,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,willow,,,,,,willow,,
,,,,,187500.0006,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYROLL_REQUEST-project-cradle,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,project-cradle,,,,,,project-cradle,,
,,,,,2834999.9956,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-PAYROLL_REQUEST-corporate,CONDITIONAL_FORECAST,,,,,,,,,,,PAYROLL_REQUEST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,corporate,,,,,,corporate,,
,BIZ_SUPPORT,,,,113000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-COST-ESS-FACILITY-VENDORS,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,ESS-FACILITY-VENDORS,,,,,,corporate,,
,,,,,,1500000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-001,,,,,,,base-08-SUBSCRIPTION_SERVICE-FF-001,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,8,125000.0000,,,,,,,2027-08-31,,,,,,,,,,,,,base,110,,,FF-001,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-COST-HOSTING-FF-001,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,HOSTING-FF-001,,,,,,foundry-field,,
,,,,,,1620000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-002,,,,,,,base-08-SUBSCRIPTION_SERVICE-FF-002,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,8,135000.0000,,,,,,,2027-08-31,,,,,,,,,,,,,base,120,,,FF-002,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-COST-HOSTING-FF-002,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,HOSTING-FF-002,,,,,,foundry-field,,
,,,,,145000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-CREDIT_NOTE-SYN-AMEND-003-INV-base-FF-003-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,INV-base-FF-003-TERM-0,CREDIT_NOTE,,,,,,8,,,,,,,,2027-08-31,,,,,SYN-AMEND-003,,,,,,,,base,,,,SYN-AMEND-003-INV-base-FF-003-TERM-0,,,,,,foundry-field,,
,,,,,,1392000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-003,,,,,,,base-08-SUBSCRIPTION_SERVICE-FF-003,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,8,116000.0000,,,,,,,2027-08-31,,,,,,,,,,,,,base,112,,,FF-003,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-08-COST-HOSTING-FF-003,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,8,,,,,,,,2027-08-31,,,,,,,,,,,,,base,,,,HOSTING-FF-003,,,,,,foundry-field,,
,,,,,,1920000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-004,,,,,,,base-08-SUBSCRIPTION_SERVICE-FF-004,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,8,160000.0000,,,,,,,2027-08-31,,,,,,,,,,,,,base,160,,,FF-004,,,,0,,foundry-field,,
